"","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"60","OTU_1018","None","None",NA,NA,NA,NA,NA,NA,NA
"61","OTU_1019","None","None",NA,NA,NA,NA,NA,NA,NA
"62","OTU_102","High","744985","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","","alpha proteobacterium HIMB59"
"63","OTU_1021","None","None",NA,NA,NA,NA,NA,NA,NA
"64","OTU_1022","None","None",NA,NA,NA,NA,NA,NA,NA
"65","OTU_1023","None","None",NA,NA,NA,NA,NA,NA,NA
"66","OTU_1026","None","None",NA,NA,NA,NA,NA,NA,NA
"67","OTU_1027","None","None",NA,NA,NA,NA,NA,NA,NA
"68","OTU_1028","None","None",NA,NA,NA,NA,NA,NA,NA
"69","OTU_10280","None","None",NA,NA,NA,NA,NA,NA,NA
"70","OTU_10282","None","None",NA,NA,NA,NA,NA,NA,NA
"71","OTU_10283","None","None",NA,NA,NA,NA,NA,NA,NA
"72","OTU_10284","None","None",NA,NA,NA,NA,NA,NA,NA
"73","OTU_10286","None","None",NA,NA,NA,NA,NA,NA,NA
"74","OTU_10287","None","None",NA,NA,NA,NA,NA,NA,NA
"75","OTU_1029","High","1414854","Bacteria","Proteobacteria","Alphaproteobacteria","Holosporales","Caedimonadaceae","Candidatus Nucleicultrix","Candidatus Nucleicultrix amoebiphila"
"76","OTU_10290","None","None",NA,NA,NA,NA,NA,NA,NA
"77","OTU_10291","None","None",NA,NA,NA,NA,NA,NA,NA
"78","OTU_10293","None","None",NA,NA,NA,NA,NA,NA,NA
"79","OTU_10294","Low","1076758","Eukaryota","","","Himatismenida","","Parvamoeba","Parvamoeba rugata"
"80","OTU_10295","None","None",NA,NA,NA,NA,NA,NA,NA
"81","OTU_10296","None","None",NA,NA,NA,NA,NA,NA,NA
"82","OTU_10297",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","OTU_10298",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","OTU_10299",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","OTU_103","None","None",NA,NA,NA,NA,NA,NA,NA
"86","OTU_1030",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","OTU_10300","None","None",NA,NA,NA,NA,NA,NA,NA
"88","OTU_10301","Low","1403516","Eukaryota","","Phaeophyceae","Ectocarpales","Scytosiphonaceae","Colpomenia","Colpomenia sp. 1WA"
"89","OTU_10304","None","None",NA,NA,NA,NA,NA,NA,NA
"90","OTU_10305","Low","46472","Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus versicolor"
"91","OTU_10306","None","None",NA,NA,NA,NA,NA,NA,NA
"92","OTU_10307","None","None",NA,NA,NA,NA,NA,NA,NA
"93","OTU_10309","None","None",NA,NA,NA,NA,NA,NA,NA
"94","OTU_1031","None","None",NA,NA,NA,NA,NA,NA,NA
"95","OTU_10310","None","None",NA,NA,NA,NA,NA,NA,NA
"96","OTU_10311","None","None",NA,NA,NA,NA,NA,NA,NA
"97","OTU_10312","Low","1076758","Eukaryota","","","Himatismenida","","Parvamoeba","Parvamoeba rugata"
"98","OTU_10313","None","None",NA,NA,NA,NA,NA,NA,NA
"99","OTU_10314",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","OTU_10315","None","None",NA,NA,NA,NA,NA,NA,NA
"101","OTU_10316","None","None",NA,NA,NA,NA,NA,NA,NA
"102","OTU_10318","None","None",NA,NA,NA,NA,NA,NA,NA
"103","OTU_10319","None","None",NA,NA,NA,NA,NA,NA,NA
"104","OTU_1032","None","None",NA,NA,NA,NA,NA,NA,NA
"105","OTU_10320",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","OTU_10321","None","None",NA,NA,NA,NA,NA,NA,NA
"107","OTU_10322",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","OTU_10323","None","None",NA,NA,NA,NA,NA,NA,NA
"109","OTU_10324","None","None",NA,NA,NA,NA,NA,NA,NA
"110","OTU_10325","None","None",NA,NA,NA,NA,NA,NA,NA
"111","OTU_10326","None","None",NA,NA,NA,NA,NA,NA,NA
"112","OTU_10328",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","OTU_10329","None","None",NA,NA,NA,NA,NA,NA,NA
"114","OTU_1033","None","None",NA,NA,NA,NA,NA,NA,NA
"115","OTU_10330","Low","65659","Eukaryota","","","Longamoebia","Acanthamoebidae","Acanthamoeba","Acanthamoeba comandoni"
"116","OTU_10333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","OTU_10334",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","OTU_10338",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","OTU_1034","None","None",NA,NA,NA,NA,NA,NA,NA
"120","OTU_10341","None","None",NA,NA,NA,NA,NA,NA,NA
"121","OTU_10342","None","None",NA,NA,NA,NA,NA,NA,NA
"122","OTU_10343","None","None",NA,NA,NA,NA,NA,NA,NA
"123","OTU_10344",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","OTU_10345","None","None",NA,NA,NA,NA,NA,NA,NA
"125","OTU_1035","None","None",NA,NA,NA,NA,NA,NA,NA
"126","OTU_10351","None","None",NA,NA,NA,NA,NA,NA,NA
"127","OTU_10352","None","None",NA,NA,NA,NA,NA,NA,NA
"128","OTU_10355","None","None",NA,NA,NA,NA,NA,NA,NA
"129","OTU_10356","None","None",NA,NA,NA,NA,NA,NA,NA
"130","OTU_10357","None","None",NA,NA,NA,NA,NA,NA,NA
"131","OTU_10358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","OTU_1036","None","None",NA,NA,NA,NA,NA,NA,NA
"133","OTU_10360","None","None",NA,NA,NA,NA,NA,NA,NA
"134","OTU_10361","None","None",NA,NA,NA,NA,NA,NA,NA
"135","OTU_10362","None","None",NA,NA,NA,NA,NA,NA,NA
"136","OTU_10364","None","None",NA,NA,NA,NA,NA,NA,NA
"137","OTU_10365","None","None",NA,NA,NA,NA,NA,NA,NA
"138","OTU_10367","Low","1802957","Eukaryota","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cairneyella","Cairneyella variabilis"
"139","OTU_10368","None","None",NA,NA,NA,NA,NA,NA,NA
"140","OTU_10369","None","None",NA,NA,NA,NA,NA,NA,NA
"141","OTU_1037","None","None",NA,NA,NA,NA,NA,NA,NA
"142","OTU_10370",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","OTU_10371","None","None",NA,NA,NA,NA,NA,NA,NA
"144","OTU_10372","None","None",NA,NA,NA,NA,NA,NA,NA
"145","OTU_10373","None","None",NA,NA,NA,NA,NA,NA,NA
"146","OTU_10374","None","None",NA,NA,NA,NA,NA,NA,NA
"147","OTU_1038","None","None",NA,NA,NA,NA,NA,NA,NA
"148","OTU_1040","None","None",NA,NA,NA,NA,NA,NA,NA
"149","OTU_1041","Low","264121","Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Corynidae","Sarsia","Sarsia tubulosa"
"150","OTU_1044","None","None",NA,NA,NA,NA,NA,NA,NA
"151","OTU_1045","Low","2020319","Eukaryota","","","","Paramoebidae","Neoparamoeba","Neoparamoeba longipodia"
"152","OTU_1046","Low","2202238","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Vertebrata","Vertebrata sp. _2fucoides"
"153","OTU_1049","None","None",NA,NA,NA,NA,NA,NA,NA
"154","OTU_105","None","None",NA,NA,NA,NA,NA,NA,NA
"155","OTU_1051","None","None",NA,NA,NA,NA,NA,NA,NA
"156","OTU_1053","None","None",NA,NA,NA,NA,NA,NA,NA
"157","OTU_1054","None","None",NA,NA,NA,NA,NA,NA,NA
"158","OTU_1055",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","OTU_1056","None","None",NA,NA,NA,NA,NA,NA,NA
"160","OTU_1057","None","None",NA,NA,NA,NA,NA,NA,NA
"161","OTU_1058",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","OTU_1060","None","None",NA,NA,NA,NA,NA,NA,NA
"163","OTU_1061","None","None",NA,NA,NA,NA,NA,NA,NA
"164","OTU_1062","None","None",NA,NA,NA,NA,NA,NA,NA
"165","OTU_1063","None","None",NA,NA,NA,NA,NA,NA,NA
"166","OTU_10633",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","OTU_10634","None","None",NA,NA,NA,NA,NA,NA,NA
"168","OTU_10637",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","OTU_10638",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","OTU_10639","Low","4803","Eukaryota","","Oomycetes","Lagenidiales","Lagenidiaceae","Lagenidium","Lagenidium giganteum"
"171","OTU_1064","None","None",NA,NA,NA,NA,NA,NA,NA
"172","OTU_10640","None","None",NA,NA,NA,NA,NA,NA,NA
"173","OTU_10642","None","None",NA,NA,NA,NA,NA,NA,NA
"174","OTU_10643","None","None",NA,NA,NA,NA,NA,NA,NA
"175","OTU_10645","None","None",NA,NA,NA,NA,NA,NA,NA
"176","OTU_10646","Low","1702228","Eukaryota","","Oomycetes","","","Haptoglossa","Haptoglossa sp. DM2 4/12"
"177","OTU_10647","None","None",NA,NA,NA,NA,NA,NA,NA
"178","OTU_10648","None","None",NA,NA,NA,NA,NA,NA,NA
"179","OTU_10649","None","None",NA,NA,NA,NA,NA,NA,NA
"180","OTU_1065","None","None",NA,NA,NA,NA,NA,NA,NA
"181","OTU_10651","Low","290615","Eukaryota","Ascomycota","Leotiomycetes","","","Leohumicola","Leohumicola verrucosa"
"182","OTU_10652","None","None",NA,NA,NA,NA,NA,NA,NA
"183","OTU_10653","Low","1892891","Eukaryota","","","","","","Amoebozoa sp."
"184","OTU_10654","Low","255724","Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Corynidae","Coryne","Coryne tricycla"
"185","OTU_10655","None","None",NA,NA,NA,NA,NA,NA,NA
"186","OTU_10656",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","OTU_10658","None","None",NA,NA,NA,NA,NA,NA,NA
"188","OTU_10659","None","None",NA,NA,NA,NA,NA,NA,NA
"189","OTU_1066","None","None",NA,NA,NA,NA,NA,NA,NA
"190","OTU_10660",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","OTU_10661","Low","71933","Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita rubescens"
"192","OTU_10662","None","None",NA,NA,NA,NA,NA,NA,NA
"193","OTU_10663","None","None",NA,NA,NA,NA,NA,NA,NA
"194","OTU_10665","None","None",NA,NA,NA,NA,NA,NA,NA
"195","OTU_10666","None","None",NA,NA,NA,NA,NA,NA,NA
"196","OTU_10668","None","None",NA,NA,NA,NA,NA,NA,NA
"197","OTU_10669","None","None",NA,NA,NA,NA,NA,NA,NA
"198","OTU_10670",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","OTU_10671","None","None",NA,NA,NA,NA,NA,NA,NA
"200","OTU_10672","None","None",NA,NA,NA,NA,NA,NA,NA
"201","OTU_10675","None","None",NA,NA,NA,NA,NA,NA,NA
"202","OTU_10676","None","None",NA,NA,NA,NA,NA,NA,NA
"203","OTU_10677","None","None",NA,NA,NA,NA,NA,NA,NA
"204","OTU_10679","None","None",NA,NA,NA,NA,NA,NA,NA
"205","OTU_1068","None","None",NA,NA,NA,NA,NA,NA,NA
"206","OTU_10680","None","None",NA,NA,NA,NA,NA,NA,NA
"207","OTU_10681","None","None",NA,NA,NA,NA,NA,NA,NA
"208","OTU_10682","None","None",NA,NA,NA,NA,NA,NA,NA
"209","OTU_10684","None","None",NA,NA,NA,NA,NA,NA,NA
"210","OTU_10685","None","None",NA,NA,NA,NA,NA,NA,NA
"211","OTU_10686","None","None",NA,NA,NA,NA,NA,NA,NA
"212","OTU_10687","None","None",NA,NA,NA,NA,NA,NA,NA
"213","OTU_10688","Low","996801","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter","Polaribacter reichenbachii"
"214","OTU_10689","Low","370292","Eukaryota","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora ganbajun"
"215","OTU_1069","None","None",NA,NA,NA,NA,NA,NA,NA
"216","OTU_10690",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","OTU_10691","None","None",NA,NA,NA,NA,NA,NA,NA
"218","OTU_10694",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","OTU_10695","None","None",NA,NA,NA,NA,NA,NA,NA
"220","OTU_10696","None","None",NA,NA,NA,NA,NA,NA,NA
"221","OTU_10697",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","OTU_10699","None","None",NA,NA,NA,NA,NA,NA,NA
"223","OTU_1070","None","None",NA,NA,NA,NA,NA,NA,NA
"224","OTU_10705","Low","1702228","Eukaryota","","Oomycetes","","","Haptoglossa","Haptoglossa sp. DM2 4/12"
"225","OTU_10708","None","None",NA,NA,NA,NA,NA,NA,NA
"226","OTU_10709",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","OTU_1071","None","None",NA,NA,NA,NA,NA,NA,NA
"228","OTU_10710","None","None",NA,NA,NA,NA,NA,NA,NA
"229","OTU_10711","None","None",NA,NA,NA,NA,NA,NA,NA
"230","OTU_10712","None","None",NA,NA,NA,NA,NA,NA,NA
"231","OTU_10714","None","None",NA,NA,NA,NA,NA,NA,NA
"232","OTU_10715","None","None",NA,NA,NA,NA,NA,NA,NA
"233","OTU_10716","None","None",NA,NA,NA,NA,NA,NA,NA
"234","OTU_10717","None","None",NA,NA,NA,NA,NA,NA,NA
"235","OTU_10718","Low","37520","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia","Obelia dichotoma"
"236","OTU_10719",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","OTU_1072","Low","1089214","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia","Pinnularia cf. microstauron"
"238","OTU_10720","None","None",NA,NA,NA,NA,NA,NA,NA
"239","OTU_10721","None","None",NA,NA,NA,NA,NA,NA,NA
"240","OTU_10722","Low","1042823","Eukaryota","Arthropoda","Insecta","Coleoptera","Carabidae","Bembidion","Bembidion pygmaeum"
"241","OTU_10728","Low","37520","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia","Obelia dichotoma"
"242","OTU_10729","None","None",NA,NA,NA,NA,NA,NA,NA
"243","OTU_1073","None","None",NA,NA,NA,NA,NA,NA,NA
"244","OTU_10730","None","None",NA,NA,NA,NA,NA,NA,NA
"245","OTU_10735","Low","321614","Eukaryota","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Parastagonospora","Parastagonospora nodorum"
"246","OTU_1075","None","None",NA,NA,NA,NA,NA,NA,NA
"247","OTU_1078","None","None",NA,NA,NA,NA,NA,NA,NA
"248","OTU_108","None","None",NA,NA,NA,NA,NA,NA,NA
"249","OTU_1080","None","None",NA,NA,NA,NA,NA,NA,NA
"250","OTU_1081","None","None",NA,NA,NA,NA,NA,NA,NA
"251","OTU_1085","None","None",NA,NA,NA,NA,NA,NA,NA
"252","OTU_1086","None","None",NA,NA,NA,NA,NA,NA,NA
"253","OTU_1087","None","None",NA,NA,NA,NA,NA,NA,NA
"254","OTU_1088","Low","313997","Eukaryota","","","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium minus"
"255","OTU_1089","None","None",NA,NA,NA,NA,NA,NA,NA
"256","OTU_109","None","None",NA,NA,NA,NA,NA,NA,NA
"257","OTU_1090","None","None",NA,NA,NA,NA,NA,NA,NA
"258","OTU_1094",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","OTU_1096",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","OTU_1097","None","None",NA,NA,NA,NA,NA,NA,NA
"261","OTU_1098","None","None",NA,NA,NA,NA,NA,NA,NA
"262","OTU_10995","None","None",NA,NA,NA,NA,NA,NA,NA
"263","OTU_10997","None","None",NA,NA,NA,NA,NA,NA,NA
"264","OTU_10998","None","None",NA,NA,NA,NA,NA,NA,NA
"265","OTU_10999","None","None",NA,NA,NA,NA,NA,NA,NA
"266","OTU_11","Low","1429247","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema","Skeletonema potamos"
"267","OTU_110","High","339787","Eukaryota","Mollusca","Bivalvia","Veneroida","Mactridae","Mactra","Mactra chinensis"
"268","OTU_1100","Low","1977864","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. RS39"
"269","OTU_11000","None","None",NA,NA,NA,NA,NA,NA,NA
"270","OTU_11001","None","None",NA,NA,NA,NA,NA,NA,NA
"271","OTU_11002","None","None",NA,NA,NA,NA,NA,NA,NA
"272","OTU_11003","None","None",NA,NA,NA,NA,NA,NA,NA
"273","OTU_11004","Low","1638924","Eukaryota","","Oomycetes","Olpidiopsidales","Olpidiopsidaceae","Olpidiopsis","Olpidiopsis feldmanni"
"274","OTU_11005","None","None",NA,NA,NA,NA,NA,NA,NA
"275","OTU_11006","None","None",NA,NA,NA,NA,NA,NA,NA
"276","OTU_11007","None","None",NA,NA,NA,NA,NA,NA,NA
"277","OTU_11008","None","None",NA,NA,NA,NA,NA,NA,NA
"278","OTU_11010","None","None",NA,NA,NA,NA,NA,NA,NA
"279","OTU_11011","None","None",NA,NA,NA,NA,NA,NA,NA
"280","OTU_11012","None","None",NA,NA,NA,NA,NA,NA,NA
"281","OTU_11013","None","None",NA,NA,NA,NA,NA,NA,NA
"282","OTU_11019","None","None",NA,NA,NA,NA,NA,NA,NA
"283","OTU_11021","None","None",NA,NA,NA,NA,NA,NA,NA
"284","OTU_11022","None","None",NA,NA,NA,NA,NA,NA,NA
"285","OTU_11023","None","None",NA,NA,NA,NA,NA,NA,NA
"286","OTU_11024","Low","1522452","Eukaryota","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Nannochloris","Nannochloris sp. MBTD-CMFRI-S048"
"287","OTU_11025","Low","1654810","Eukaryota","","","","Paramoebidae","Cunea","Cunea thuwala"
"288","OTU_11026","None","None",NA,NA,NA,NA,NA,NA,NA
"289","OTU_11027","Low","431571","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia","Pinnularia acrosphaeria"
"290","OTU_11028","Low","1348585","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Cellulophaga","Cellulophaga baltica"
"291","OTU_11029","Low","1890609","Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Mycomya","Mycomya winnertzi"
"292","OTU_11030","None","None",NA,NA,NA,NA,NA,NA,NA
"293","OTU_11031","None","None",NA,NA,NA,NA,NA,NA,NA
"294","OTU_11032","None","None",NA,NA,NA,NA,NA,NA,NA
"295","OTU_11033","None","None",NA,NA,NA,NA,NA,NA,NA
"296","OTU_11034","None","None",NA,NA,NA,NA,NA,NA,NA
"297","OTU_11035","None","None",NA,NA,NA,NA,NA,NA,NA
"298","OTU_11036","None","None",NA,NA,NA,NA,NA,NA,NA
"299","OTU_11037","None","None",NA,NA,NA,NA,NA,NA,NA
"300","OTU_11038","None","None",NA,NA,NA,NA,NA,NA,NA
"301","OTU_11039","None","None",NA,NA,NA,NA,NA,NA,NA
"302","OTU_1104","None","None",NA,NA,NA,NA,NA,NA,NA
"303","OTU_11040","None","None",NA,NA,NA,NA,NA,NA,NA
"304","OTU_11041","None","None",NA,NA,NA,NA,NA,NA,NA
"305","OTU_11043",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","OTU_11044","None","None",NA,NA,NA,NA,NA,NA,NA
"307","OTU_11045",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","OTU_11049","Low","581189","Eukaryota","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Monocillium","Monocillium mucidum"
"309","OTU_1105","High","1262161","Eukaryota","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","Pyropia","Pyropia haitanensis"
"310","OTU_11050","None","None",NA,NA,NA,NA,NA,NA,NA
"311","OTU_11051","None","None",NA,NA,NA,NA,NA,NA,NA
"312","OTU_11052","None","None",NA,NA,NA,NA,NA,NA,NA
"313","OTU_11057","None","None",NA,NA,NA,NA,NA,NA,NA
"314","OTU_11059","Low","2557541",NA,NA,NA,NA,NA,NA,NA
"315","OTU_1106","None","None",NA,NA,NA,NA,NA,NA,NA
"316","OTU_11062","None","None",NA,NA,NA,NA,NA,NA,NA
"317","OTU_11064","Low","1388885","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia fukuyoi"
"318","OTU_11065","None","None",NA,NA,NA,NA,NA,NA,NA
"319","OTU_11066",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","OTU_11067","None","None",NA,NA,NA,NA,NA,NA,NA
"321","OTU_11068","None","None",NA,NA,NA,NA,NA,NA,NA
"322","OTU_11069","None","None",NA,NA,NA,NA,NA,NA,NA
"323","OTU_11071","None","None",NA,NA,NA,NA,NA,NA,NA
"324","OTU_11072","None","None",NA,NA,NA,NA,NA,NA,NA
"325","OTU_11076","Low","120416","Eukaryota","","Oomycetes","Saprolegniales","Saprolegniaceae","Saprolegnia","Saprolegnia eccentrica"
"326","OTU_11077","None","None",NA,NA,NA,NA,NA,NA,NA
"327","OTU_11078","None","None",NA,NA,NA,NA,NA,NA,NA
"328","OTU_11079","None","None",NA,NA,NA,NA,NA,NA,NA
"329","OTU_1108","Low","179441","Eukaryota","Arthropoda","Insecta","Diptera","Tachinidae","Ceracia","Ceracia dentata"
"330","OTU_11080","Low","1803846","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavivirga","Flavivirga eckloniae"
"331","OTU_11086","None","None",NA,NA,NA,NA,NA,NA,NA
"332","OTU_11088","Low","1892891","Eukaryota","","","","","","Amoebozoa sp."
"333","OTU_11089","Low","529818","Eukaryota","","","","Apusomonadidae","Thecamonas","Thecamonas trahens"
"334","OTU_1109","None","None",NA,NA,NA,NA,NA,NA,NA
"335","OTU_11090","None","None",NA,NA,NA,NA,NA,NA,NA
"336","OTU_11091","None","None",NA,NA,NA,NA,NA,NA,NA
"337","OTU_11094","Low","1892891","Eukaryota","","","","","","Amoebozoa sp."
"338","OTU_11096","Low","65665","Eukaryota","","","Longamoebia","Acanthamoebidae","Acanthamoeba","Acanthamoeba tubiashi"
"339","OTU_11098","Low","314509","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Orthopyxis","Orthopyxis integra"
"340","OTU_111","High","172976","Eukaryota","Rhodophyta","Florideophyceae","Gracilariales","Gracilariaceae","Gracilariopsis","Gracilariopsis longissima"
